user_id,session_id,date,gender,age,location,membership_status,returning_customer,device_type,browser,time_of_day,time_spent_minutes,pages_viewed,scroll_depth,clicks,traffic_source,ad_campaign,coupon_used,discount_applied,product_category,wishlist_items,cart_items,avg_session_value,payment_method,purchase
803,2390,2023-02-03 10:00:00,Male,32,India,Registered,0,Desktop,Safari,Evening,38,15,54,47,Direct,Campaign_A,1,0,Beauty,1,5,285.28,Debit Card,0
804,1143,2023-02-03 11:00:00,Male,43,Australia,Guest,0,Mobile,Firefox,Night,29,1,89,32,Ads,Campaign_A,1,0,Electronics,3,2,376.78,Debit Card,0
805,1884,2023-02-03 12:00:00,Female,54,UK,Premium,0,Tablet,Chrome,Night,15,3,34,10,Ads,None,1,0,Electronics,5,1,38.86,Credit Card,0
806,4140,2023-02-03 13:00:00,Male,38,India,Registered,0,Tablet,Safari,Afternoon,23,18,87,27,Ads,Campaign_B,1,0,Clothing,0,3,428.23,UPI,1
807,4170,2023-02-03 14:00:00,Female,48,USA,Registered,1,Mobile,Edge,Evening,23,18,20,49,Referral,None,0,0,Home,8,3,399.53,Debit Card,0
808,1395,2023-02-03 15:00:00,Male,42,Canada,Premium,0,Mobile,Chrome,Afternoon,18,2,38,1,Organic,None,0,0,Beauty,8,3,388.34,UPI,1
809,4096,2023-02-03 16:00:00,Male,40,Germany,Premium,0,Desktop,Firefox,Morning,46,5,43,39,Social,Campaign_C,1,1,Books,7,2,15.88,COD,0
810,3995,2023-02-03 17:00:00,Other,41,Australia,Premium,1,Mobile,Safari,Morning,19,1,95,29,Direct,None,0,1,Home,5,1,265.63,Credit Card,0
811,3938,2023-02-03 18:00:00,Other,55,Canada,Guest,1,Mobile,Safari,Morning,28,10,23,45,Organic,Campaign_A,0,0,Electronics,3,5,31.86,UPI,1
812,2492,2023-02-03 19:00:00,Male,45,UK,Premium,0,Desktop,Edge,Evening,26,10,33,3,Ads,None,1,0,Beauty,1,4,277.68,Debit Card,1
813,4555,2023-02-03 20:00:00,Female,38,Australia,Registered,0,Mobile,Chrome,Morning,10,5,68,47,Direct,None,0,1,Electronics,7,2,360.63,COD,1
814,4636,2023-02-03 21:00:00,Female,60,Germany,Premium,1,Desktop,Safari,Afternoon,47,18,48,37,Social,None,0,0,Sports,6,0,65.32,NetBanking,0
815,4222,2023-02-03 22:00:00,Female,35,Germany,Registered,1,Desktop,Safari,Evening,4,15,35,31,Organic,Campaign_A,1,1,Home,3,0,348.97,COD,0
816,2167,2023-02-03 23:00:00,Male,53,USA,Guest,0,Mobile,Chrome,Afternoon,55,8,52,11,Organic,Campaign_B,1,1,Books,2,2,227.52,Debit Card,0
817,3616,2023-02-04 00:00:00,Female,52,UK,Guest,0,Mobile,Safari,Night,2,17,45,22,Referral,Campaign_A,0,0,Sports,5,4,406.72,Debit Card,1
818,2062,2023-02-04 01:00:00,Female,62,Australia,Registered,0,Mobile,Chrome,Evening,3,12,48,18,Organic,None,1,1,Books,0,0,269.13,NetBanking,1
819,3156,2023-02-04 02:00:00,Female,26,Australia,Registered,0,Desktop,Chrome,Afternoon,7,12,70,35,Organic,None,0,1,Sports,1,4,171.38,COD,1
820,4764,2023-02-04 03:00:00,Male,55,India,Guest,0,Mobile,Chrome,Afternoon,55,1,25,6,Social,Campaign_B,0,1,Home,6,3,169.34,UPI,0
821,2065,2023-02-04 04:00:00,Male,47,USA,Registered,1,Desktop,Edge,Evening,16,4,68,3,Social,Campaign_C,1,0,Electronics,2,2,449.26,UPI,1
822,2209,2023-02-04 05:00:00,Male,61,USA,Guest,0,Mobile,Chrome,Night,31,8,15,5,Direct,None,1,0,Books,0,3,229.17,COD,1
823,3982,2023-02-04 06:00:00,Female,51,Australia,Premium,1,Mobile,Chrome,Evening,10,1,65,9,Ads,Campaign_C,0,1,Home,1,0,205.85,UPI,0
824,3445,2023-02-04 07:00:00,Male,49,Australia,Registered,0,Mobile,Firefox,Morning,19,15,17,28,Social,None,0,0,Books,9,4,24.74,COD,1
825,4294,2023-02-04 08:00:00,Female,20,Canada,Guest,1,Mobile,Firefox,Morning,28,18,36,19,Direct,None,0,1,Home,9,3,185.34,COD,1
826,1633,2023-02-04 09:00:00,Other,20,Canada,Guest,1,Mobile,Edge,Night,17,1,80,28,Organic,Campaign_A,0,0,Sports,8,0,425.57,Debit Card,0
827,2156,2023-02-04 10:00:00,Male,45,Canada,Guest,0,Mobile,Chrome,Afternoon,28,11,36,27,Direct,None,0,0,Home,6,6,381.69,Credit Card,1
828,4234,2023-02-04 11:00:00,Female,61,USA,Registered,0,Mobile,Firefox,Afternoon,19,2,98,13,Direct,Campaign_B,0,1,Sports,6,1,114.35,Debit Card,1
829,2238,2023-02-04 12:00:00,Male,32,India,Guest,0,Mobile,Firefox,Afternoon,37,1,55,38,Direct,Campaign_C,0,1,Electronics,9,3,209.46,UPI,0
830,1732,2023-02-04 13:00:00,Female,58,Germany,Guest,1,Mobile,Safari,Evening,23,12,50,43,Direct,None,0,1,Sports,7,1,102.31,Credit Card,0
831,1234,2023-02-04 14:00:00,Male,40,Canada,Premium,1,Desktop,Chrome,Evening,20,16,88,21,Social,None,0,1,Clothing,7,1,477.34,COD,1
832,4914,2023-02-04 15:00:00,Female,57,India,Premium,0,Mobile,Firefox,Night,13,10,34,27,Ads,Campaign_C,1,0,Electronics,8,5,301.07,UPI,1
833,3705,2023-02-04 16:00:00,Female,28,UK,Registered,0,Mobile,Edge,Morning,13,18,95,46,Direct,Campaign_B,0,0,Beauty,1,7,378.41,NetBanking,0
834,1750,2023-02-04 17:00:00,Female,49,Canada,Premium,0,Desktop,Safari,Afternoon,43,15,27,6,Referral,Campaign_B,0,1,Beauty,7,0,358.34,UPI,0
835,3635,2023-02-04 18:00:00,Female,53,Germany,Guest,1,Mobile,Safari,Morning,11,17,21,38,Organic,Campaign_C,1,0,Home,7,2,437.48,Credit Card,1
836,4080,2023-02-04 19:00:00,Female,50,UK,Registered,0,Desktop,Chrome,Evening,48,10,96,49,Organic,Campaign_A,1,1,Home,4,4,474.92,Credit Card,0
837,4145,2023-02-04 20:00:00,Female,41,UK,Registered,0,Mobile,Chrome,Evening,15,3,60,11,Organic,Campaign_C,0,0,Clothing,4,6,21.06,COD,0
838,1953,2023-02-04 21:00:00,Female,56,Germany,Registered,0,Mobile,Safari,Evening,17,16,48,47,Organic,Campaign_A,0,0,Home,3,0,487.77,NetBanking,0
839,3539,2023-02-04 22:00:00,Female,51,Canada,Guest,0,Tablet,Edge,Morning,54,6,98,41,Organic,Campaign_B,1,0,Electronics,4,5,435.92,COD,0
840,3960,2023-02-04 23:00:00,Male,45,USA,Registered,1,Mobile,Chrome,Night,50,3,19,17,Direct,Campaign_B,0,0,Electronics,1,5,194.56,NetBanking,0
841,4324,2023-02-05 00:00:00,Female,54,Germany,Registered,0,Desktop,Chrome,Night,28,9,83,39,Ads,None,1,1,Sports,1,6,419.35,NetBanking,1
842,4301,2023-02-05 01:00:00,Female,24,Germany,Registered,1,Mobile,Safari,Evening,19,11,86,7,Referral,None,0,1,Books,4,3,369.6,COD,1
843,2542,2023-02-05 02:00:00,Female,21,Germany,Guest,0,Desktop,Safari,Afternoon,4,13,63,30,Social,Campaign_B,0,1,Home,2,4,397.59,UPI,1
844,2197,2023-02-05 03:00:00,Male,54,UK,Guest,0,Desktop,Chrome,Morning,22,18,38,21,Referral,Campaign_A,0,0,Clothing,0,5,114.24,Debit Card,1
845,2676,2023-02-05 04:00:00,Female,18,India,Guest,1,Mobile,Firefox,Evening,22,4,50,1,Social,Campaign_C,1,0,Beauty,8,2,326.04,NetBanking,1
846,2191,2023-02-05 05:00:00,Male,18,USA,Guest,1,Desktop,Chrome,Morning,55,8,18,25,Social,Campaign_B,1,0,Electronics,1,0,17.83,Credit Card,0
847,3217,2023-02-05 06:00:00,Female,64,Canada,Registered,1,Mobile,Firefox,Morning,37,13,72,32,Referral,Campaign_C,0,0,Electronics,9,2,424.87,COD,0
848,2416,2023-02-05 07:00:00,Male,37,Canada,Guest,0,Desktop,Safari,Night,39,10,86,8,Direct,None,0,0,Electronics,1,3,475.77,UPI,1
849,3993,2023-02-05 08:00:00,Female,36,India,Premium,0,Mobile,Firefox,Evening,34,2,46,5,Organic,None,0,0,Books,3,7,332.75,NetBanking,0
850,3842,2023-02-05 09:00:00,Other,46,Germany,Guest,1,Desktop,Edge,Night,33,8,23,30,Direct,None,0,0,Books,1,0,258.77,UPI,0
851,3681,2023-02-05 10:00:00,Male,27,USA,Guest,0,Mobile,Safari,Evening,44,6,82,8,Organic,Campaign_C,1,0,Home,6,3,364.24,COD,0
852,2217,2023-02-05 11:00:00,Other,35,Canada,Registered,0,Mobile,Chrome,Morning,42,16,81,49,Ads,None,0,0,Beauty,9,4,166.55,Credit Card,1
853,2540,2023-02-05 12:00:00,Male,45,Australia,Guest,1,Desktop,Chrome,Night,40,18,48,19,Social,None,1,0,Clothing,0,4,315.06,NetBanking,0
854,3076,2023-02-05 13:00:00,Female,52,Canada,Registered,1,Desktop,Safari,Morning,33,17,49,44,Referral,Campaign_C,0,0,Books,1,7,360.89,NetBanking,1
855,4236,2023-02-05 14:00:00,Female,60,Germany,Registered,1,Mobile,Safari,Evening,12,6,63,30,Ads,Campaign_B,1,0,Sports,4,2,75.63,UPI,1
856,2445,2023-02-05 15:00:00,Female,64,Australia,Guest,1,Mobile,Edge,Afternoon,2,13,12,15,Organic,Campaign_C,1,1,Books,1,2,74.33,COD,0
857,3386,2023-02-05 16:00:00,Female,48,India,Guest,1,Mobile,Safari,Night,59,14,64,36,Direct,Campaign_A,0,0,Electronics,8,4,359.49,Debit Card,1
858,4719,2023-02-05 17:00:00,Female,44,USA,Guest,0,Mobile,Chrome,Night,28,10,42,44,Referral,None,0,1,Clothing,3,1,218.73,NetBanking,1
859,2519,2023-02-05 18:00:00,Male,28,India,Guest,0,Mobile,Edge,Morning,10,11,80,27,Social,Campaign_C,0,0,Home,8,4,445.15,Credit Card,0
860,2388,2023-02-05 19:00:00,Male,55,India,Guest,0,Desktop,Chrome,Morning,22,13,28,13,Ads,Campaign_A,0,1,Books,0,6,159.41,NetBanking,1
861,2856,2023-02-05 20:00:00,Female,22,USA,Guest,0,Mobile,Firefox,Afternoon,17,12,43,14,Social,Campaign_A,0,0,Electronics,0,0,26.0,NetBanking,0
862,2365,2023-02-05 21:00:00,Female,25,USA,Guest,0,Desktop,Safari,Night,26,9,87,37,Organic,Campaign_C,0,1,Sports,0,6,326.69,Debit Card,1
863,1499,2023-02-05 22:00:00,Female,51,Canada,Registered,0,Desktop,Firefox,Evening,3,4,59,48,Social,None,1,0,Sports,3,3,343.7,Debit Card,0
864,2680,2023-02-05 23:00:00,Female,29,Canada,Registered,0,Mobile,Chrome,Evening,7,7,56,30,Direct,Campaign_C,0,1,Home,8,4,279.03,COD,0
865,1510,2023-02-06 00:00:00,Male,55,USA,Registered,0,Mobile,Firefox,Night,44,2,55,39,Ads,None,1,0,Home,7,4,343.25,NetBanking,1
866,4398,2023-02-06 01:00:00,Female,18,Australia,Guest,0,Mobile,Firefox,Night,8,7,65,47,Ads,Campaign_B,1,0,Books,6,7,264.26,NetBanking,1
867,1216,2023-02-06 02:00:00,Male,48,UK,Guest,0,Mobile,Chrome,Night,20,9,66,13,Direct,Campaign_C,1,1,Home,0,7,347.85,UPI,0
868,2324,2023-02-06 03:00:00,Female,21,Canada,Premium,0,Desktop,Chrome,Afternoon,12,5,92,16,Social,Campaign_C,0,0,Beauty,2,5,26.75,UPI,0
869,2155,2023-02-06 04:00:00,Male,62,UK,Registered,1,Mobile,Safari,Evening,35,15,60,44,Direct,None,0,1,Beauty,8,3,187.36,Credit Card,1
870,2827,2023-02-06 05:00:00,Male,22,Australia,Premium,0,Desktop,Firefox,Evening,17,18,63,7,Referral,Campaign_A,0,0,Electronics,8,5,109.35,Credit Card,1
871,4141,2023-02-06 06:00:00,Male,47,USA,Guest,0,Mobile,Edge,Morning,28,4,99,48,Direct,Campaign_C,0,0,Electronics,4,3,54.17,UPI,1
872,4323,2023-02-06 07:00:00,Male,41,Australia,Registered,1,Mobile,Edge,Morning,41,19,90,27,Social,Campaign_B,0,1,Electronics,5,6,120.88,Credit Card,1
873,4486,2023-02-06 08:00:00,Female,20,Canada,Registered,0,Mobile,Chrome,Night,10,7,37,45,Direct,Campaign_B,1,0,Beauty,5,0,99.7,NetBanking,0
874,2810,2023-02-06 09:00:00,Male,28,India,Guest,0,Mobile,Chrome,Morning,22,8,28,35,Organic,None,0,0,Books,9,3,486.7,Debit Card,1
875,3492,2023-02-06 10:00:00,Male,62,USA,Registered,0,Mobile,Firefox,Afternoon,38,17,36,15,Direct,Campaign_A,0,1,Books,3,2,146.84,NetBanking,1
876,3923,2023-02-06 11:00:00,Male,21,Germany,Registered,0,Mobile,Chrome,Evening,57,13,57,28,Direct,Campaign_B,1,1,Home,0,7,119.32,UPI,0
877,2205,2023-02-06 12:00:00,Male,43,UK,Guest,1,Desktop,Edge,Evening,33,11,28,35,Social,Campaign_C,0,1,Books,4,4,418.26,COD,1
878,3214,2023-02-06 13:00:00,Male,44,Australia,Guest,0,Desktop,Safari,Morning,22,1,60,7,Referral,None,0,0,Electronics,0,7,212.46,COD,0
879,1090,2023-02-06 14:00:00,Male,63,USA,Registered,1,Mobile,Safari,Night,44,2,16,46,Referral,Campaign_C,1,0,Clothing,0,3,213.63,UPI,1
880,1713,2023-02-06 15:00:00,Female,60,Australia,Premium,0,Mobile,Firefox,Morning,37,17,38,46,Social,None,0,0,Electronics,4,0,224.58,NetBanking,0
881,2881,2023-02-06 16:00:00,Female,44,USA,Guest,0,Mobile,Safari,Night,13,5,52,20,Social,None,0,0,Beauty,4,3,211.18,Credit Card,1
882,4602,2023-02-06 17:00:00,Female,59,Canada,Guest,0,Mobile,Chrome,Afternoon,27,6,78,32,Social,Campaign_B,0,1,Clothing,6,4,166.65,Credit Card,0
883,1038,2023-02-06 18:00:00,Male,23,Canada,Guest,0,Mobile,Chrome,Evening,15,7,67,38,Organic,Campaign_B,1,0,Home,1,1,146.74,COD,0
884,4197,2023-02-06 19:00:00,Male,32,Canada,Registered,0,Mobile,Chrome,Afternoon,22,15,17,40,Ads,Campaign_B,0,0,Sports,5,3,441.57,UPI,1
885,4522,2023-02-06 20:00:00,Female,47,Australia,Guest,0,Mobile,Chrome,Evening,30,19,51,32,Direct,None,0,0,Books,1,2,85.05,UPI,1
886,1172,2023-02-06 21:00:00,Female,59,Germany,Premium,0,Mobile,Firefox,Afternoon,43,16,85,26,Social,Campaign_A,0,1,Books,9,7,94.63,Debit Card,1
887,1652,2023-02-06 22:00:00,Male,54,Canada,Guest,1,Mobile,Safari,Morning,40,13,51,39,Social,Campaign_B,0,1,Beauty,4,4,288.0,COD,1
888,1753,2023-02-06 23:00:00,Male,54,USA,Guest,0,Mobile,Edge,Afternoon,37,5,22,20,Social,None,0,1,Electronics,3,0,175.11,UPI,0
889,2243,2023-02-07 00:00:00,Male,59,Canada,Registered,1,Desktop,Safari,Afternoon,34,3,35,18,Referral,Campaign_C,0,0,Electronics,9,6,213.66,Debit Card,0
890,4709,2023-02-07 01:00:00,Male,54,India,Premium,1,Mobile,Chrome,Morning,44,3,27,15,Social,Campaign_C,0,1,Clothing,4,6,404.24,Credit Card,0
891,2081,2023-02-07 02:00:00,Male,52,Canada,Registered,0,Mobile,Edge,Evening,34,19,51,22,Direct,Campaign_C,0,1,Books,1,4,452.3,COD,0
892,2683,2023-02-07 03:00:00,Female,40,Australia,Registered,0,Mobile,Firefox,Evening,58,14,60,22,Social,Campaign_A,0,0,Beauty,7,5,396.32,COD,1
893,3523,2023-02-07 04:00:00,Female,23,Germany,Premium,0,Desktop,Chrome,Morning,48,16,93,21,Direct,Campaign_C,0,0,Home,7,1,121.29,UPI,0
894,1455,2023-02-07 05:00:00,Female,21,India,Guest,1,Desktop,Chrome,Afternoon,53,17,25,2,Organic,Campaign_C,0,0,Electronics,5,0,490.09,UPI,1
895,1828,2023-02-07 06:00:00,Female,35,Australia,Premium,0,Desktop,Edge,Afternoon,35,4,12,40,Ads,None,0,0,Books,2,1,184.77,NetBanking,1
896,1894,2023-02-07 07:00:00,Female,26,Australia,Guest,1,Mobile,Firefox,Afternoon,42,13,88,43,Referral,Campaign_B,0,1,Sports,3,6,88.69,Credit Card,1
897,2384,2023-02-07 08:00:00,Female,46,Australia,Registered,0,Mobile,Edge,Night,19,8,54,18,Direct,None,1,0,Beauty,0,1,252.25,Credit Card,1
898,2958,2023-02-07 09:00:00,Female,30,USA,Registered,1,Desktop,Firefox,Evening,8,19,31,23,Organic,None,1,0,Clothing,8,2,364.02,Debit Card,1
899,4072,2023-02-07 10:00:00,Male,64,Australia,Guest,0,Mobile,Chrome,Afternoon,39,5,32,13,Ads,Campaign_A,0,1,Electronics,9,7,46.22,Debit Card,0
900,3434,2023-02-07 11:00:00,Male,34,USA,Premium,1,Mobile,Safari,Evening,33,2,68,41,Ads,None,0,1,Electronics,4,6,318.97,NetBanking,0
901,2996,2023-02-07 12:00:00,Male,62,Australia,Guest,0,Desktop,Chrome,Afternoon,44,15,71,9,Ads,Campaign_A,0,1,Home,7,3,429.75,Credit Card,0
902,3395,2023-02-07 13:00:00,Female,49,UK,Guest,0,Mobile,Safari,Morning,28,2,77,49,Direct,None,0,0,Electronics,2,2,134.58,Debit Card,0
903,1189,2023-02-07 14:00:00,Female,39,India,Registered,0,Mobile,Safari,Morning,37,11,63,7,Organic,None,0,0,Beauty,3,2,348.1,Credit Card,1
904,1504,2023-02-07 15:00:00,Male,21,UK,Guest,0,Mobile,Firefox,Evening,48,13,66,41,Social,Campaign_B,0,0,Books,3,5,202.95,Credit Card,1
905,2214,2023-02-07 16:00:00,Female,22,Australia,Registered,1,Mobile,Edge,Evening,25,10,32,1,Organic,Campaign_B,1,0,Books,7,2,210.0,Debit Card,1
906,2531,2023-02-07 17:00:00,Male,54,India,Guest,0,Mobile,Firefox,Morning,36,3,69,2,Organic,Campaign_B,0,0,Books,8,0,144.0,UPI,0
907,4440,2023-02-07 18:00:00,Female,58,India,Guest,0,Desktop,Chrome,Night,17,5,82,4,Organic,Campaign_B,0,0,Sports,2,3,314.07,UPI,1
908,4480,2023-02-07 19:00:00,Male,30,Germany,Guest,0,Desktop,Edge,Morning,24,3,97,14,Direct,Campaign_B,1,0,Sports,6,3,183.69,Debit Card,0
909,1823,2023-02-07 20:00:00,Male,51,UK,Guest,0,Mobile,Safari,Afternoon,21,6,94,32,Direct,Campaign_B,0,0,Electronics,8,6,416.3,NetBanking,1
910,1928,2023-02-07 21:00:00,Female,62,Germany,Registered,0,Desktop,Safari,Night,2,13,64,36,Direct,None,0,0,Sports,1,0,481.64,COD,0
911,1933,2023-02-07 22:00:00,Male,39,India,Registered,1,Mobile,Chrome,Morning,31,10,89,2,Organic,Campaign_A,1,1,Sports,3,2,467.87,Credit Card,1
912,2140,2023-02-07 23:00:00,Male,40,USA,Premium,0,Mobile,Edge,Night,44,19,72,40,Direct,None,1,1,Home,2,2,85.75,COD,1
913,1133,2023-02-08 00:00:00,Male,20,India,Premium,1,Desktop,Chrome,Night,33,8,65,14,Ads,None,1,0,Sports,7,1,12.02,Debit Card,0
914,3105,2023-02-08 01:00:00,Female,59,Germany,Guest,0,Desktop,Chrome,Night,30,18,64,20,Direct,Campaign_C,0,0,Clothing,3,6,222.04,Credit Card,1
915,4627,2023-02-08 02:00:00,Female,51,UK,Registered,0,Desktop,Firefox,Evening,12,3,34,25,Referral,None,0,0,Clothing,8,6,365.8,COD,1
916,1684,2023-02-08 03:00:00,Male,49,Australia,Guest,1,Desktop,Chrome,Morning,44,17,35,42,Direct,Campaign_B,1,0,Clothing,0,1,488.84,UPI,1
917,3719,2023-02-08 04:00:00,Female,62,Australia,Guest,1,Desktop,Edge,Evening,12,8,58,49,Direct,Campaign_A,0,0,Electronics,0,5,392.79,NetBanking,0
918,3220,2023-02-08 05:00:00,Female,38,UK,Registered,0,Desktop,Chrome,Evening,51,10,72,8,Direct,None,1,1,Books,3,4,292.37,COD,1
919,2852,2023-02-08 06:00:00,Male,63,Australia,Guest,1,Mobile,Edge,Afternoon,57,2,54,28,Direct,Campaign_C,0,1,Home,2,1,18.04,NetBanking,0
920,1814,2023-02-08 07:00:00,Male,61,Australia,Guest,0,Desktop,Safari,Afternoon,49,12,82,46,Referral,Campaign_C,0,1,Electronics,2,3,413.64,UPI,1
921,2172,2023-02-08 08:00:00,Male,38,Germany,Premium,0,Tablet,Chrome,Night,52,6,88,21,Social,None,1,1,Books,9,7,92.69,COD,1
922,1079,2023-02-08 09:00:00,Male,61,UK,Registered,1,Desktop,Edge,Night,24,2,48,23,Direct,None,0,1,Home,1,0,32.53,Debit Card,0
923,3933,2023-02-08 10:00:00,Female,28,Canada,Registered,0,Mobile,Safari,Afternoon,24,3,74,32,Ads,None,0,0,Home,9,2,425.93,Credit Card,0
924,4284,2023-02-08 11:00:00,Male,56,USA,Guest,0,Mobile,Edge,Afternoon,58,17,78,8,Referral,None,0,1,Home,9,4,285.29,UPI,0
925,1202,2023-02-08 12:00:00,Female,21,USA,Guest,1,Mobile,Safari,Morning,11,7,65,31,Social,Campaign_A,0,0,Clothing,1,1,68.63,NetBanking,1
926,3811,2023-02-08 13:00:00,Female,18,Australia,Premium,1,Mobile,Firefox,Night,13,5,18,37,Direct,Campaign_A,0,1,Clothing,7,6,196.34,NetBanking,1
927,2252,2023-02-08 14:00:00,Male,45,USA,Guest,0,Tablet,Chrome,Night,27,1,79,16,Social,None,0,0,Clothing,0,4,47.34,UPI,0
928,2699,2023-02-08 15:00:00,Female,41,UK,Registered,0,Mobile,Chrome,Afternoon,8,8,37,40,Ads,Campaign_C,0,0,Home,7,0,320.82,Debit Card,0
929,2250,2023-02-08 16:00:00,Male,52,UK,Guest,0,Mobile,Safari,Morning,10,12,54,42,Referral,Campaign_C,1,1,Beauty,9,7,144.8,Debit Card,0
930,2682,2023-02-08 17:00:00,Other,30,India,Registered,1,Tablet,Firefox,Afternoon,8,14,35,27,Referral,Campaign_B,0,0,Home,2,0,433.72,NetBanking,0
931,2555,2023-02-08 18:00:00,Female,64,India,Guest,1,Mobile,Edge,Afternoon,20,16,37,40,Social,None,1,0,Clothing,1,6,182.11,UPI,1
932,4512,2023-02-08 19:00:00,Female,51,USA,Premium,0,Mobile,Firefox,Evening,8,10,49,41,Direct,Campaign_A,0,0,Home,8,4,249.84,UPI,0
933,4473,2023-02-08 20:00:00,Female,28,Canada,Premium,0,Mobile,Edge,Night,9,15,24,18,Organic,None,0,0,Clothing,4,4,36.44,Credit Card,1
934,3094,2023-02-08 21:00:00,Male,53,India,Registered,0,Desktop,Edge,Morning,7,15,15,35,Referral,Campaign_A,0,1,Clothing,4,5,141.42,NetBanking,0
935,2256,2023-02-08 22:00:00,Female,34,India,Guest,1,Mobile,Chrome,Evening,14,10,36,49,Organic,Campaign_A,1,1,Clothing,5,4,340.0,Debit Card,0
936,4376,2023-02-08 23:00:00,Female,52,UK,Premium,1,Tablet,Safari,Night,28,7,47,15,Referral,Campaign_B,1,0,Beauty,3,2,369.45,COD,1
937,2549,2023-02-09 00:00:00,Female,35,Canada,Registered,1,Mobile,Chrome,Afternoon,2,3,77,27,Direct,Campaign_B,1,0,Books,6,7,125.2,Debit Card,1
938,2166,2023-02-09 01:00:00,Female,57,Australia,Guest,1,Mobile,Chrome,Morning,57,2,84,17,Direct,None,0,1,Home,6,7,254.39,Debit Card,0
939,4486,2023-02-09 02:00:00,Female,39,USA,Registered,0,Mobile,Chrome,Night,43,6,94,40,Referral,Campaign_A,0,0,Electronics,8,7,409.68,COD,1
940,4584,2023-02-09 03:00:00,Male,41,India,Guest,0,Desktop,Edge,Afternoon,8,9,73,2,Social,Campaign_A,1,0,Clothing,5,3,193.06,NetBanking,0
941,2396,2023-02-09 04:00:00,Male,36,Canada,Guest,0,Mobile,Chrome,Evening,13,10,39,49,Direct,Campaign_C,1,0,Beauty,0,1,71.22,Credit Card,1
942,4637,2023-02-09 05:00:00,Female,54,Canada,Registered,0,Mobile,Edge,Morning,21,4,91,31,Direct,Campaign_C,1,1,Electronics,8,6,218.78,Debit Card,1
943,4957,2023-02-09 06:00:00,Male,56,USA,Guest,0,Mobile,Safari,Night,47,3,12,37,Ads,Campaign_A,0,0,Books,9,1,302.31,Debit Card,0
944,4330,2023-02-09 07:00:00,Female,38,Canada,Registered,0,Desktop,Edge,Evening,28,9,71,41,Direct,Campaign_A,1,0,Home,8,7,8.66,NetBanking,0
945,3703,2023-02-09 08:00:00,Female,25,Canada,Guest,1,Mobile,Edge,Afternoon,35,17,21,41,Ads,None,0,0,Beauty,4,1,177.54,NetBanking,1
946,1470,2023-02-09 09:00:00,Male,45,Canada,Premium,1,Desktop,Firefox,Afternoon,23,14,39,34,Direct,None,0,0,Clothing,6,4,305.68,UPI,0
947,4018,2023-02-09 10:00:00,Male,22,India,Premium,0,Desktop,Chrome,Night,46,10,94,34,Direct,Campaign_B,0,0,Clothing,0,6,476.2,NetBanking,1
948,2035,2023-02-09 11:00:00,Female,34,USA,Premium,0,Mobile,Chrome,Afternoon,15,13,47,3,Social,Campaign_C,0,0,Clothing,3,4,207.23,NetBanking,1
949,2353,2023-02-09 12:00:00,Male,54,Canada,Guest,0,Mobile,Chrome,Morning,2,12,94,17,Social,Campaign_B,1,0,Beauty,9,5,85.67,Debit Card,0
950,3783,2023-02-09 13:00:00,Female,53,Canada,Guest,1,Mobile,Chrome,Night,51,1,69,14,Direct,Campaign_B,1,0,Electronics,3,4,269.44,Credit Card,0
951,3831,2023-02-09 14:00:00,Male,36,India,Registered,1,Mobile,Firefox,Evening,12,19,47,14,Referral,None,1,0,Books,4,5,146.45,Debit Card,1
952,1967,2023-02-09 15:00:00,Female,44,USA,Guest,0,Mobile,Firefox,Night,57,19,24,46,Referral,None,0,1,Home,5,5,111.32,NetBanking,1
953,1357,2023-02-09 16:00:00,Male,51,UK,Guest,0,Mobile,Firefox,Night,52,6,27,38,Direct,Campaign_A,0,1,Books,3,2,297.25,UPI,1
954,4019,2023-02-09 17:00:00,Female,28,India,Registered,0,Mobile,Firefox,Evening,36,13,61,35,Referral,None,1,0,Clothing,5,2,458.36,Credit Card,1
955,4479,2023-02-09 18:00:00,Male,62,USA,Registered,0,Mobile,Chrome,Afternoon,3,19,38,1,Direct,Campaign_A,0,0,Books,9,2,418.44,UPI,0
956,1667,2023-02-09 19:00:00,Female,64,Canada,Premium,0,Mobile,Edge,Evening,5,13,69,48,Social,Campaign_B,1,0,Electronics,6,7,95.23,COD,0
957,1372,2023-02-09 20:00:00,Male,29,USA,Guest,1,Mobile,Safari,Morning,3,4,30,29,Organic,Campaign_A,0,1,Sports,2,2,384.11,UPI,0
958,2031,2023-02-09 21:00:00,Female,38,USA,Guest,1,Desktop,Firefox,Afternoon,57,2,26,4,Ads,Campaign_A,0,1,Sports,8,0,118.78,UPI,1
959,2145,2023-02-09 22:00:00,Female,28,Australia,Guest,0,Tablet,Edge,Night,47,15,27,33,Referral,None,0,0,Home,7,2,148.9,NetBanking,1
960,2371,2023-02-09 23:00:00,Male,56,USA,Premium,1,Desktop,Firefox,Afternoon,19,12,66,17,Referral,Campaign_C,1,1,Home,0,2,460.43,NetBanking,1
961,3723,2023-02-10 00:00:00,Male,45,UK,Registered,1,Mobile,Chrome,Afternoon,2,7,46,28,Social,Campaign_A,0,1,Books,1,2,455.97,NetBanking,0
962,1089,2023-02-10 01:00:00,Male,22,USA,Premium,0,Mobile,Chrome,Morning,44,18,69,26,Referral,None,0,1,Home,1,5,88.47,NetBanking,1
